"Acer","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","12","1TB HDD","HDD","1024","0","Nvidia","windows","2.2kg","36976"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.7kg","71875"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","linux","2.33kg","41498"
"HP","Ultrabook","15.6","1920","1080","0","AMD","A9-Series 9420","9.0","4","256GB SSD","SSD","256","0","AMD","windows","1.91kg","26587"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","windows","2.1kg","65511"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.9kg","49977"
"Dell","Workstation","15.6","3840","2160","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.78kg","144495"
"Lenovo","Ultrabook","14.0","2560","1440","0","Intel","Core i7","7.0","16","1TB SSD","SSD","1024","0","Intel","windows","1.13kg","139860"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3350.0","4","1TB HDD","HDD","1024","0","Intel","windows","2.2kg","16304"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.9kg","81465"
"Lenovo","Notebook","25.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","AMD","windows","2.1kg","60979"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","linux","2.5kg","46833"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2.8kg","119827"
"Asus","Ultrabook","14.0","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.10kg","99793"
"Toshiba","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.2kg","93080"
"Dell","Ultrabook","14.0","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.36kg","89510"
"Lenovo","Notebook","35.6","1920","1080","0","Intel","Core i3","3.0","4","500GB HDD","HDD","500","0","Intel","windows","2.2kg","21792"
"Lenovo","Notebook","11.6","1366","768","0","Intel","Celeron Dual","3350.0","2","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.15kg","16221"
"Lenovo","Workstation","15.6","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Nvidia","windows","2.67kg","102564"
"Lenovo","Ultrabook","14.0","2560","1440","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Nvidia","windows","1.7kg","103523"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","AMD","windows","2.1kg","24988"
"Acer","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.6kg","42038"
"Asus","2 in 1 Convertible","13.3","1920","1080","1","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.27kg","49444"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","256GB SSD","SSD","256","0","AMD","linux","2.3kg","31909"
"Dell","Notebook","13.3","1366","768","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.65kg","36710"
"HP","Ultrabook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.43kg","79920"
"Dell","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.14kg","28769"
"Lenovo","Ultrabook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","windows","1.75kg","64755"
"Lenovo","2 in 1 Convertible","15.6","3840","2160","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","2kg","101179"
"Chuwi","Notebook","12.3","2736","1824","0","Intel","Celeron Quad","3450.0","6","64GB Flash Storage","Flash Storage","64","0","Intel","windows","1.4kg","23923"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","2.31kg","76031"
"Asus","Notebook","35.6","1920","1080","0","Intel","Core i3","3.0","8","1TB HDD","HDD","1024","0","Nvidia","linux","2.3kg","31808"
"Dell","Gaming","27.3","2560","1440","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","4.42kg","149131"
"Dell","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.62kg","61752"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD +  2TB HDD","Hybrid","256","2048","AMD","windows","2.02kg","60867"
"Dell","Ultrabook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","linux","1.6kg","58555"
"HP","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","12","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","3.35kg","106507"
"Mediacom","2 in 1 Convertible","11.6","1920","1080","1","Intel","Celeron Dual","3350.0","4","32GB SSD","SSD","32","0","Intel","windows","1.16kg","15931"
"Samsung","Netbook","11.6","1366","768","0","Intel","Celeron Dual","3060.0","4","16GB Flash Storage","Flash Storage","16","0","Intel","other","1.15kg","14332"
"Lenovo","Notebook","13.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.4kg","53813"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.7kg","31915"
"Lenovo","Workstation","15.6","3840","2160","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","2.3kg","130270"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","2.5kg","130483"
"Asus","Gaming","17.3","1920","1080","0","AMD","Ryzen 1600","1600.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","AMD","windows","3.2kg","90310"
"HP","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3060.0","4","500GB HDD","HDD","500","0","Intel","windows","2.1kg","18488"
"Google","Ultrabook","12.3","2400","1600","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","other","1.1kg","117163"
"Lenovo","Ultrabook","24.0","2560","1440","0","Intel","Core i7","7.0","24","512GB SSD","SSD","512","0","Intel","windows","1.32kg","126913"
"Asus","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","256GB SSD","SSD","256","0","Intel","linux","2kg","29784"
"Lenovo","Notebook","17.3","1600","900","0","AMD","A6-Series 9220","6.0","8","1TB HDD","HDD","1024","0","AMD","windows","2.8kg","27652"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","256GB SSD","SSD","256","0","AMD","windows","2.2kg","39907"
"Lenovo","Ultrabook","12.5","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.36kg","76137"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Pentium Quad","4200.0","4","128GB SSD","SSD","128","0","Intel","windows","2.2kg","18595"
"HP","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.2kg","58555"
"Dell","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.64kg","62817"
"Acer","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","linux","2.4kg","23539"
"Dell","Workstation","15.6","1920","1080","0","Intel","Xeon E3-1505M","3.0","8","64GB Flash Storage +  1TB HDD","HDD","64","1024","Nvidia","windows","2.23kg","106187"
"MSI","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.2kg","54758"
"Microsoft","Ultrabook","13.5","2256","1504","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.25kg","137942"
"HP","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","8","128GB SSD","SSD","128","0","Intel","windows","1.91kg","31382"
"Dell","Workstation","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","Nvidia","windows","2.17kg","105228"
"HP","Workstation","15.6","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","2.31kg","81732"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.65kg","71662"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","windows","2.36kg","52161"
"Dell","2 in 1 Convertible","11.6","1366","768","1","Intel","Pentium Quad","3710.0","4","500GB HDD","HDD","500","0","Intel","windows","1.47kg","25521"
"Dell","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","4.42kg","109011"
"Microsoft","Ultrabook","13.5","2256","1504","1","Intel","Core M","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.252kg","52694"
"Microsoft","Ultrabook","33.5","2256","1504","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.25kg","95851"
"HP","Notebook","17.3","1600","900","0","Intel","Core i3","3.0","8","256GB SSD","SSD","256","0","Intel","windows","2.5kg","34094"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Nvidia","windows","2.23kg","28984"
"Acer","Netbook","11.6","1366","768","0","Intel","Celeron Dual","3060.0","4","128GB SSD","SSD","128","0","Intel","windows","1.4kg","23177"
"Asus","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.37kg","39907"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","AMD","N/A","1.5kg","42571"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.67kg","111355"
"Asus","Notebook","15.6","1366","768","0","Intel","Pentium Quad","4200.0","4","500GB HDD","HDD","500","0","Intel","windows","2kg","16197"
"Acer","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","500GB HDD","HDD","500","0","Nvidia","windows","2.2kg","24988"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","2TB HDD","HDD","2048","0","AMD","windows","2.02kg","40440"
"HP","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","12","1TB HDD","HDD","1024","0","Nvidia","windows","3.78kg","90523"
"Lenovo","Ultrabook","14.0","2560","1440","0","Intel","Core i7","7.0","12","256GB SSD","SSD","256","0","Intel","windows","1.4kg","98994"
"HP","2 in 1 Convertible","13.3","3840","2160","1","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.29kg","106507"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","500GB HDD","HDD","500","0","AMD","windows","1.9kg","61485"
"Google","Ultrabook","12.3","2400","1600","1","Intel","Core i5","5.0","8","128GB SSD","SSD","128","0","Intel","other","1.1kg","67932"
"Dell","Ultrabook","13.3","1920","1080","1","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.42kg","98134"
"Asus","Notebook","15.6","3840","2160","0","Intel","Core i7","7.0","12","128GB SSD +  1TB HDD","Hybrid","128","1024","Intel","windows","2.06kg","69211"
"Dell","Notebook","14.0","1366","768","0","Intel","Core i3","3.0","8","128GB SSD","SSD","128","0","Intel","windows","1.79kg","39427"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","180GB SSD","SSD","180","0","Intel","windows","1.7kg","72674"
"Toshiba","Notebook","13.3","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.05kg","89084"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Nvidia","windows","2.16kg","67239"
"Dell","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","Intel","windows","2.18kg","31254"
"HP","Notebook","13.3","1920","1080","0","Intel","Core i5","5.0","4","128GB SSD","SSD","128","0","Intel","windows","1.49kg","38681"
"Chuwi","Notebook","15.6","1920","1080","0","Intel","Atom x5-Z8350","5.0","4","64GB Flash Storage","Flash Storage","64","0","Intel","windows","1.89kg","13261"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","2.3kg","30103"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.75kg","55891"
"Dell","Workstation","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","2.17kg","124569"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Nvidia","windows","2.06kg","101179"
"Lenovo","Ultrabook","12.5","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.36kg","95797"
"Asus","Ultrabook","12.5","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","0.91kg","103896"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.3kg","53919"
"Toshiba","Ultrabook","13.3","1920","1080","1","Intel","Core i7","7.0","32","512GB SSD","SSD","512","0","Intel","windows","1.05kg","149131"
"Asus","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","1.99kg","71928"
"Acer","Notebook","15.6","1366","768","0","AMD","A10-Series 9620P","10.0","8","1TB HDD","HDD","1024","0","AMD","windows","2.2kg","30849"
"Asus","Gaming","17.3","1920","1080","1","Intel","Core i7","7.0","24","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","4.33kg","67612"
"Lenovo","Ultrabook","12.5","1366","768","0","Intel","Core i5","5.0","8","180GB SSD","SSD","180","0","Intel","windows","1.3kg","58555"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","2.17kg","47893"
"HP","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","1TB SSD","SSD","1024","0","Intel","windows","1.48kg","93187"
"Lenovo","Notebook","13.3","1920","1080","0","Intel","Core i3","3.0","8","256GB SSD","SSD","256","0","Intel","windows","1.4kg","50563"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2.3kg","48538"
"Asus","Netbook","11.6","1366","768","0","Intel","Celeron Dual","3350.0","4","64GB Flash Storage","Flash Storage","64","0","Intel","windows","1.2kg","18115"
"HP","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","AMD","windows","1.91kg","32980"
"Lenovo","2 in 1 Convertible","13.9","1920","1080","1","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.4kg","85195"
"Lenovo","Notebook","14.0","1366","768","0","Intel","Celeron Dual","3350.0","4","500GB HDD","HDD","500","0","Intel","windows","2.1kg","15931"
"Lenovo","Netbook","11.6","1366","768","0","Intel","Celeron Dual","3060.0","4","16GB SSD","SSD","16","0","Intel","other","1.25kg","14119"
"Lenovo","Notebook","13.3","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.44kg","50563"
"Asus","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","Intel","windows","2kg","65215"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","1TB HDD","HDD","1024","0","Nvidia","windows","2.2kg","32661"
"HP","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.34kg","70489"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","N/A","2.4kg","61219"
"Dell","Ultrabook","13.3","1920","1080","1","Intel","Core i5","5.0","8","128GB SSD","SSD","128","0","Intel","windows","1.29kg","47899"
"Acer","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","4","500GB HDD","HDD","500","0","Nvidia","windows","2.2kg","34046"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.18kg","44542"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  2TB HDD","Hybrid","256","2048","AMD","windows","2.2kg","64961"
"Xiaomi","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","Nvidia","N/A","1.95kg","74589"
"Asus","Netbook","11.6","1366","768","0","Intel","Celeron Dual","3350.0","2","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.1kg","13054"
"HP","Notebook","15.6","1366","768","1","Intel","Core i5","5.0","4","1TB HDD","HDD","1024","0","Intel","windows","2.04kg","27784"
"Asus","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","24","512GB SSD","SSD","512","0","Nvidia","windows","2.24kg","158135"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Nvidia","windows","2.04kg","47366"
"Asus","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","3kg","80133"
"Lenovo","Gaming","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","3.2kg","74539"
"HP","Ultrabook","13.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.32kg","74539"
"Dell","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.64kg","68184"
"HP","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.63kg","36710"
"Dell","Notebook","17.3","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","AMD","linux","2.8kg","47366"
"Lenovo","Notebook","24.0","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2.02kg","71395"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","4","1TB HDD","HDD","1024","0","Nvidia","windows","2.2kg","42571"
"Lenovo","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","8","2TB HDD","HDD","2048","0","Nvidia","N/A","2.2kg","24456"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","AMD","windows","2.3kg","31169"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.9kg","73367"
"Dell","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","4.42kg","160520"
"Toshiba","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","500GB HDD","HDD","500","0","Intel","windows","2.0kg","45821"
"Asus","Notebook","15.6","3840","2160","0","Intel","Core i7","7.0","8","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","2kg","69211"
"Mediacom","Notebook","13.3","1920","1080","0","Intel","Celeron Quad","3450.0","4","32GB SSD","SSD","32","0","Intel","windows","1.2kg","19660"
"Asus","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.3kg","87859"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.93kg","72940"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","AMD","windows","2.2kg","42486"
"HP","Notebook","15.6","1920","1080","0","Intel","Pentium Quad","3710.0","4","256GB SSD","SSD","256","0","Intel","windows","1.86kg","21258"
"HP","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","12","1TB HDD","HDD","1024","0","Nvidia","windows","2.62kg","95851"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","1.87kg","45768"
"Dell","Ultrabook","13.3","3200","1800","1","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.2kg","74539"
"Dell","Notebook","14.0","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.6kg","39207"
"HP","Ultrabook","13.3","3200","1800","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Intel","windows","1.34kg","61006"
"Acer","Gaming","15.6","1920","1080","0","Intel","Core i5","5.0","8","1TB HDD","HDD","1024","0","Nvidia","linux","2.4kg","42517"
"Asus","Notebook","15.6","1366","768","0","AMD","E-Series 7110","7110.0","4","500GB HDD","HDD","500","0","AMD","windows","2kg","18595"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","2.1kg","37589"
"Lenovo","Notebook","14.0","1920","1080","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","windows","1.87kg","41825"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","1TB HDD","HDD","1024","0","Intel","N/A","2.15kg","24634"
"HP","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","500GB HDD","HDD","500","0","Intel","windows","1.86kg","21152"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","512GB SSD","SSD","512","0","Intel","windows","1.99kg","92121"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","2.2kg","26587"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","1.9kg","59513"
"Dell","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","4.42kg","143803"
"HP","Notebook","17.3","1600","900","0","Intel","Core i3","3.0","8","1TB HDD","HDD","1024","0","Intel","windows","2.65kg","28992"
"HP","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","1TB HDD","HDD","1024","0","Nvidia","windows","2.63kg","68198"
"Asus","Notebook","15.6","1366","768","0","Intel","Celeron Dual","3350.0","4","500GB HDD","HDD","500","0","Intel","linux","2kg","11935"
"Mediacom","Notebook","13.3","1920","1080","0","Intel","Atom x5-Z8350","5.0","4","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.35kg","13586"
"Lenovo","Notebook","17.3","1600","900","0","Intel","Core i7","7.0","6","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.8kg","50563"
"HP","Notebook","15.6","1920","1080","0","AMD","A10-Series A10-9620P","10.0","6","128GB SSD","SSD","128","0","AMD","windows","1.91kg","30311"
"Dell","Notebook","15.6","1366","768","0","Intel","Core i3","3.0","4","1TB HDD","HDD","1024","0","AMD","windows","2.18kg","32922"
"Acer","2 in 1 Convertible","11.6","1920","1080","1","Intel","Celeron Dual","3350.0","4","32GB Flash Storage","Flash Storage","32","0","Intel","windows","1.25kg","18595"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","2.05kg","33566"
"HP","Ultrabook","13.3","3200","1800","1","Intel","Core M","6.0","16","512GB SSD","SSD","512","0","Intel","windows","1.16kg","104695"
"Lenovo","Notebook","17.3","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","Nvidia","windows","3.4kg","159787"
"Asus","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","2.5kg","44702"
"Dell","Ultrabook","13.3","3840","2160","1","Intel","Core i5","5.0","8","128GB SSD","SSD","128","0","Intel","windows","1.21kg","85195"
"Dell","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","windows","1.93kg","51096"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Pentium Quad","4200.0","4","500GB HDD","HDD","500","0","Intel","windows","2.2kg","18328"
"Lenovo","Notebook","14.0","1366","768","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","windows","2.02kg","52747"
"HP","Workstation","17.3","1600","900","0","Intel","Core i5","5.0","8","500GB HDD","HDD","500","0","Nvidia","windows","3.14kg","99154"
"HP","Notebook","14.0","1366","768","0","Intel","Pentium Quad","3710.0","8","2TB HDD","HDD","2048","0","Intel","windows","1.94kg","20726"
"HP","Notebook","15.6","1920","1080","0","AMD","A9-Series A9-9420","9.0","6","256GB SSD","SSD","256","0","AMD","windows","1.95kg","34579"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","8","256GB SSD","SSD","256","0","Intel","windows","2.3kg","44222"
"Lenovo","Notebook","15.6","1920","1080","0","Intel","Core i5","5.0","4","500GB HDD","HDD","500","0","Intel","windows","2.05kg","36497"
"Mediacom","Notebook","14.0","1920","1080","0","Intel","Atom x5-Z8350","5.0","4","32GB SSD","SSD","32","0","Intel","windows","1.4kg","13267"
"Toshiba","Ultrabook","14.0","1920","1080","1","Intel","Core i7","7.0","16","512GB SSD","SSD","512","0","Intel","windows","1.24kg","99367"
"Lenovo","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","32","256GB SSD +  1TB HDD","Hybrid","256","1024","Nvidia","windows","4.6kg","141885"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","512GB SSD +  1TB HDD","Hybrid","512","1024","Nvidia","windows","4.14kg","145401"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","8","256GB SSD","SSD","256","0","AMD","linux","2.2kg","39907"
"Mediacom","Notebook","14.0","1920","1080","0","Intel","Celeron Quad","3450.0","4","32GB SSD","SSD","32","0","Intel","windows","1.45kg","20726"
"Dell","Notebook","15.6","1366","768","0","Intel","Core i5","5.0","8","500GB HDD","HDD","500","0","Intel","windows","1.9kg","53734"
"HP","Notebook","13.3","1920","1080","0","Intel","Core i3","3.0","4","128GB SSD","SSD","128","0","Intel","windows","1.49kg","38308"
"Dell","Notebook","15.6","1920","1080","0","Intel","Core i7","7.0","16","256GB SSD","SSD","256","0","Nvidia","windows","1.93kg","81912"
"Dell","Netbook","11.6","1366","768","0","Intel","Celeron Dual","3060.0","4","16GB Flash Storage","Flash Storage","16","0","Intel","other","1.26kg","15718"
"MSI","Gaming","17.3","1920","1080","0","Intel","Core i7","7.0","16","128GB SSD +  1TB HDD","Hybrid","128","1024","Nvidia","windows","4.5kg","125155"
